"","TRUST_SCI_expert","TRUST_SCI_honest","TRUST_SCI_concerned","TRUST_SCI_open","TRUST_SCI_intellig","TRUST_SCI_ethical","TRUST_SCI_improve","TRUST_SCI_trans","TRUST_SCI_qualified","TRUST_SCI_sincere","TRUST_SCI_otherint","TRUST_SCI_otherviews"
"51217",4,3,3,2,5,4,2,2,4,1,3,4
"51218",2,1,1,1,1,1,1,1,2,2,2,1
"51219",4,5,4,4,4,5,5,5,5,5,5,5
"51220",5,4,4,4,5,5,5,4,5,4,4,4
"51221",3,4,4,4,4,3,4,3,2,4,3,3
"51222",3,3,2,3,2,2,2,3,2,2,2,2
"51223",4,4,4,4,4,4,4,4,4,3,4,4
"51224",4,3,4,3,4,3,4,4,5,4,4,3
"51225",4,4,5,4,5,4,4,5,4,4,5,4
"51226",2,4,4,4,4,4,4,4,4,4,3,4
"51227",4,2,2,2,5,2,2,2,4,2,2,2
"51228",3,3,3,3,3,3,3,3,3,4,4,4
"51229",4,2,3,3,4,2,2,2,3,2,2,2
"51230",2,4,1,1,5,2,2,2,4,2,2,2
"51231",4,3,4,2,4,4,4,4,4,3,3,4
"51232",4,4,4,4,5,4,5,4,4,4,5,5
"51233",2,5,2,3,5,4,3,5,4,4,3,4
"51234",4,4,2,3,4,3,2,2,4,3,2,2
"51235",4,4,5,5,4,5,4,4,4,4,4,4
"51236",2,3,3,2,5,4,3,3,5,2,1,3
"51237",4,4,4,2,5,4,4,4,5,4,4,4
"51238",3,3,2,4,2,3,2,2,2,2,2,1
"51239",3,4,3,3,5,4,4,4,4,4,2,4
"51240",4,3,3,5,5,5,4,3,5,3,3,3
"51241",3,1,3,2,3,3,2,3,3,3,5,4
"51242",4,4,4,5,5,4,5,5,5,4,5,5
"51243",4,3,4,3,4,4,4,5,5,4,3,3
"51244",4,3,4,3,5,4,4,4,4,4,4,3
"51245",4,2,2,4,5,5,4,3,5,2,4,2
"51246",4,4,4,3,5,3,4,2,4,4,4,4
"51247",3,4,3,3,5,3,4,4,3,3,4,4
"51248",1,3,1,1,3,3,1,3,1,3,1,1
"51249",3,3,3,3,3,3,3,3,3,3,3,3
"51250",4,4,4,3,4,4,4,4,4,4,3,4
"51251",5,4,4,4,5,4,5,4,5,4,4,5
"51252",3,3,3,3,3,3,4,4,4,4,4,4
"51253",2,3,2,2,5,2,2,2,5,4,3,2
"51254",1,1,2,1,2,2,2,2,2,2,2,2
"51255",3,3,5,4,5,4,4,2,4,4,4,2
"51256",1,1,3,2,4,2,3,2,2,2,3,2
"51257",1,1,1,1,5,5,4,4,5,4,2,1
"51258",4,3,2,4,5,2,3,4,5,4,3,4
"51259",4,4,4,4,5,3,4,2,4,4,4,2
"51260",3,2,3,4,4,2,4,3,4,3,4,3
"51261",3,3,3,3,4,4,3,3,4,4,3,3
"51262",4,4,4,2,4,2,3,2,2,2,2,2
"51263",4,2,3,5,5,5,5,5,4,3,3,4
"51264",5,4,4,3,5,4,3,4,5,4,4,4
"51265",4,4,3,4,5,4,4,4,5,5,4,4
"51266",4,4,3,2,4,4,2,4,4,4,4,3
"51267",4,4,4,4,4,4,4,4,4,4,4,2
"51268",3,3,4,3,3,3,4,3,4,3,3,3
"51269",2,1,1,1,1,1,1,1,2,2,1,2
"51270",2,3,4,4,4,4,5,5,4,4,4,4
"51271",2,1,2,3,4,4,1,2,4,2,2,3
"51272",3,2,2,1,4,1,3,1,3,1,3,1
"51273",4,4,2,4,5,4,2,2,2,5,2,2
"51274",4,2,4,4,5,4,4,4,4,4,4,4
"51275",3,2,2,4,2,2,2,2,2,2,2,2
"51276",3,1,3,3,3,4,4,4,4,4,4,4
"51277",5,3,5,5,5,5,5,4,5,4,4,3
"51278",5,3,5,5,5,2,5,5,5,5,2,2
"51279",1,1,1,1,5,2,3,2,4,4,2,3
"51280",4,5,5,5,5,4,4,4,4,4,4,3
"51281",4,3,4,5,5,5,5,4,5,4,3,2
"51282",3,3,3,2,5,4,4,4,4,4,4,4
"51283",4,4,5,4,5,5,5,2,5,4,5,1
"51284",4,4,2,3,4,3,3,2,4,4,3,3
"51285",1,1,1,1,1,1,1,1,1,1,1,1
"51286",3,3,4,4,5,4,5,4,4,4,3,3
"51287",2,4,4,4,5,4,4,4,5,4,4,4
"51288",5,2,4,4,5,4,4,2,5,4,2,1
"51289",4,2,4,5,5,3,5,4,4,4,2,1
"51290",4,3,2,3,4,3,3,3,3,4,4,3
"51291",3,3,3,3,4,3,3,4,4,3,4,3
"51292",5,3,5,4,5,4,5,5,5,4,5,4
"51293",4,4,4,3,5,4,4,4,5,4,3,3
"51294",4,4,4,4,5,4,3,3,5,4,2,2
"51295",4,4,5,5,5,4,4,4,4,4,4,3
"51296",4,4,4,4,5,5,5,5,5,5,5,5
"51297",1,1,1,1,1,1,1,1,3,3,1,1
"51298",3,3,4,4,4,4,4,4,4,4,4,4
"51299",2,1,2,2,4,1,2,2,2,2,2,2
"51300",3,3,3,3,4,4,4,3,4,4,3,3
"51301",4,4,5,4,4,5,5,4,5,5,5,5
"51302",5,4,2,4,5,4,2,4,5,4,4,4
"51303",2,3,2,4,2,2,2,2,2,2,2,2
"51304",4,4,4,2,4,4,4,4,4,4,4,2
"51305",2,4,2,2,3,4,3,3,2,2,2,3
"51306",3,3,3,4,3,2,3,2,4,3,3,2
"51307",3,3,3,3,5,4,5,5,4,4,4,4
"51308",4,4,4,4,4,4,4,4,4,4,4,4
"51309",1,2,2,1,4,4,4,4,4,4,4,4
"51310",2,2,2,2,3,2,2,2,3,2,2,2
"51311",4,3,4,4,4,3,4,3,4,3,3,4
"51312",3,3,2,3,4,4,2,2,4,3,2,2
"51313",5,4,4,5,5,5,4,4,5,5,5,5
"51314",3,1,4,4,5,5,4,5,5,5,4,5
"51315",5,5,5,4,5,5,5,4,5,5,4,5
"51316",2,2,2,3,4,2,2,2,2,2,2,2
"51317",5,5,5,5,5,5,5,5,5,5,5,5
"51318",4,4,5,4,4,3,5,4,4,4,5,3
"51319",4,3,4,4,4,4,4,4,4,4,4,3
"51320",1,3,2,2,5,2,3,2,4,2,1,1
"51321",1,1,1,1,1,1,1,1,1,1,1,1
"51322",5,3,1,2,5,4,2,2,5,4,2,3
"51323",5,4,4,5,5,4,4,3,4,4,4,2
"51324",3,3,5,4,5,5,4,1,5,2,2,2
"51325",3,4,3,3,5,4,3,4,5,3,3,3
"51326",5,4,4,4,5,3,4,3,5,4,4,3
"51327",3,3,2,2,3,2,2,2,4,2,2,2
"51328",4,3,3,4,3,4,4,2,4,4,3,3
"51329",2,2,4,4,5,4,4,4,4,4,4,4
"51330",3,3,4,4,4,4,5,4,4,4,4,4
"51331",4,4,4,4,4,3,4,3,4,3,3,4
"51332",2,2,2,2,4,4,2,2,4,4,2,4
"51333",3,3,4,3,3,2,3,2,4,3,3,3
"51334",2,4,5,4,5,5,5,5,5,5,5,3
"51335",3,3,3,3,3,3,3,3,3,3,3,3
"51336",4,4,3,5,4,4,4,3,4,3,4,4
"51337",5,3,1,5,5,4,1,2,5,3,2,4
"51338",4,3,4,4,4,4,4,4,4,4,3,3
"51339",3,2,2,3,2,2,2,2,2,2,2,2
"51340",4,4,4,4,5,4,4,4,4,4,4,4
"51341",3,2,2,1,3,2,2,2,3,2,2,2
"51342",3,4,1,3,3,3,3,3,2,1,1,1
"51343",2,2,2,2,3,2,2,2,2,2,2,2
"51344",3,1,1,1,5,2,4,4,1,1,4,2
"51345",2,3,1,3,5,3,1,1,2,2,1,1
"51346",1,1,2,3,3,2,3,2,3,3,3,4
"51347",2,2,1,2,4,2,1,4,2,2,4,3
"51348",1,1,2,2,1,2,5,2,5,3,4,1
"51349",4,4,5,3,5,5,5,5,5,4,3,4
"51350",3,4,5,4,4,4,5,4,4,4,4,4
"51351",4,5,4,4,4,5,4,4,4,4,4,4
"51352",4,3,2,3,4,3,4,4,4,4,4,4
"51353",2,3,4,3,4,3,2,3,4,2,4,3
"51354",4,3,1,1,4,1,1,1,3,1,1,2
"51355",2,3,2,1,5,3,3,2,4,2,2,2
"51356",3,4,2,2,4,4,2,4,2,2,2,3
"51357",5,5,5,4,5,4,5,5,5,5,5,4
"51358",3,4,4,4,4,4,4,4,4,4,4,4
"51359",3,2,2,2,3,2,1,2,2,2,2,2
"51360",3,1,1,1,5,3,1,2,3,2,1,1
"51361",4,3,4,4,4,4,4,4,4,4,4,4
"51362",4,4,2,3,5,4,2,4,5,4,3,2
"51363",4,4,4,4,5,4,4,4,4,4,4,2
"51364",4,2,2,2,4,2,1,1,4,4,4,1
"51365",4,2,4,1,5,4,4,4,4,4,4,2
"51366",1,1,2,2,2,2,3,3,2,2,2,2
"51367",4,3,4,4,5,4,3,4,4,4,4,4
"51368",4,5,4,4,5,5,4,5,5,5,4,4
"51369",1,1,1,1,3,1,1,1,2,2,1,1
"51370",4,4,4,4,4,4,4,4,5,4,4,4
"51371",4,4,4,4,5,4,4,4,4,4,4,4
"51372",4,4,4,3,5,4,4,4,4,4,4,1
"51373",3,3,4,4,4,4,4,4,4,4,3,3
"51374",4,4,4,4,4,4,4,4,2,2,3,3
"51375",4,4,4,4,4,4,2,3,4,4,3,3
"51376",3,2,2,3,3,2,2,3,5,3,3,3
"51377",3,3,3,3,3,3,3,3,3,3,3,3
"51378",4,3,2,4,5,5,3,4,4,4,3,1
"51379",4,3,4,3,4,4,3,4,4,4,3,4
"51380",4,2,3,4,4,3,4,4,4,4,4,4
"51381",4,4,5,5,5,5,5,5,5,4,5,4
"51382",5,4,4,4,5,4,4,4,5,4,4,4
"51383",3,3,4,4,4,5,5,5,5,4,4,4
"51384",3,3,3,3,4,3,3,3,3,3,3,3
"51385",3,1,3,4,3,3,4,3,3,3,3,3
"51386",4,4,2,4,5,2,2,4,4,4,1,2
"51387",3,3,3,3,4,4,4,4,4,3,4,4
"51388",4,2,2,2,4,3,3,3,4,2,2,5
"51389",3,4,4,3,4,3,4,4,5,4,4,4
"51390",2,2,4,4,5,4,2,4,5,4,1,2
"51391",4,4,4,3,4,4,3,4,4,4,3,3
"51392",2,4,4,2,4,4,4,4,4,4,4,3
"51393",5,4,5,4,5,5,5,5,5,5,5,4
"51394",4,4,4,3,5,4,2,2,4,4,4,4
"51395",4,2,3,1,5,3,3,4,1,2,2,3
"51396",3,2,4,4,5,2,4,3,4,4,4,4
"51397",3,3,2,2,5,3,2,3,4,3,3,2
"51398",2,2,2,3,4,3,3,2,4,2,2,2
"51399",4,4,3,NA,4,1,3,NA,4,4,3,4
"51400",4,2,2,2,4,4,4,4,4,4,4,4
"51401",2,2,1,2,4,1,2,1,4,2,2,2
"51402",5,4,4,5,5,5,5,4,4,4,4,5
"51403",5,3,2,4,5,4,3,2,5,2,2,2
"51404",3,2,1,1,4,2,1,1,3,2,2,1
"51405",5,3,4,4,5,4,5,4,5,3,4,3
"51406",2,4,3,3,3,3,4,4,3,4,4,4
"51407",3,4,5,3,5,4,5,3,5,4,5,4
"51408",4,4,4,4,5,4,5,3,5,4,4,4
"51409",4,3,4,1,4,4,4,4,5,4,4,4
"51410",4,3,3,4,4,4,4,4,5,4,4,2
"51411",2,3,2,3,4,4,4,4,4,4,3,4
"51412",4,4,5,5,5,5,5,5,5,5,5,5
"51413",5,3,4,4,4,5,1,2,4,4,4,4
"51414",4,4,4,4,4,4,4,4,4,4,4,4
"51415",1,4,1,2,1,3,1,4,2,4,2,3
"51416",4,2,1,1,2,3,4,2,4,4,2,4
"51417",3,3,4,4,5,4,4,4,3,5,4,4
"51418",4,4,4,3,4,4,4,4,5,4,4,4
"51419",4,4,4,5,4,5,4,4,4,4,4,4
"51420",3,4,4,4,5,4,4,3,4,4,4,4
"51421",4,3,5,3,5,3,5,5,4,5,4,3
"51422",4,3,4,4,5,3,4,2,5,3,2,2
"51423",4,2,3,2,5,4,4,4,4,4,4,4
"51424",3,3,2,2,5,3,3,3,4,4,3,3
"51425",2,3,1,3,3,4,3,3,2,2,3,2
"51426",5,5,5,5,5,5,5,5,1,5,5,5
"51427",4,4,4,4,4,4,4,4,3,4,4,4
"51428",4,2,4,4,5,4,4,4,4,4,4,4
"51429",2,2,2,2,3,2,2,2,2,2,1,2
"51430",4,1,1,1,5,2,1,2,2,2,1,1
"51431",5,5,5,4,5,5,5,4,5,5,5,5
"51432",5,2,4,3,2,2,3,2,1,1,1,3
"51433",4,4,5,4,5,3,4,4,3,3,3,4
"51434",2,1,2,1,5,4,1,2,4,1,1,2
"51435",4,2,2,4,2,4,2,2,2,2,1,2
"51436",4,4,4,4,4,4,4,4,4,4,4,3
"51437",4,4,4,4,5,4,4,4,4,4,4,4
"51438",3,3,3,3,3,3,3,2,3,3,3,2
"51439",2,2,4,5,5,5,5,4,5,4,4,5
"51440",2,2,1,2,2,1,1,1,2,3,3,1
"51441",5,4,4,5,5,5,5,5,5,5,4,4
"51442",4,4,4,4,4,3,4,4,4,4,4,4
"51443",3,3,4,4,4,3,3,3,4,4,4,4
"51444",3,2,3,3,3,3,2,2,3,2,2,2
"51445",5,5,4,4,5,5,5,5,5,5,4,4
"51446",4,4,3,5,5,5,4,5,5,5,5,3
"51447",4,4,3,3,4,3,4,4,4,4,4,3
"51448",4,3,4,2,4,4,3,4,4,4,2,2
"51449",5,4,4,4,5,4,4,4,5,4,3,3
"51450",5,5,3,4,4,4,4,4,5,5,5,5
"51451",4,3,3,3,4,3,3,3,4,3,3,3
"51452",4,3,3,2,3,3,2,3,3,3,3,3
"51453",4,4,4,5,5,5,5,4,5,4,3,2
"51454",5,4,4,5,5,3,4,4,4,4,4,4
"51455",4,3,3,3,4,2,3,3,4,3,4,3
"51456",3,4,3,2,3,3,3,1,4,3,2,1
"51457",5,4,4,3,4,4,3,3,4,4,3,3
"51458",4,4,4,3,4,4,4,4,4,4,4,3
"51459",3,3,3,2,3,4,2,2,2,2,2,3
"51460",4,4,2,4,4,4,4,4,4,4,3,4
"51461",4,4,4,2,4,4,4,2,4,4,2,1
"51462",4,4,4,2,5,3,5,4,4,4,4,3
"51463",5,5,5,5,5,5,4,5,4,4,4,5
"51464",4,4,4,4,4,3,4,4,4,4,3,3
"51465",3,3,3,3,3,3,3,3,3,3,3,3
"51466",2,2,3,2,3,3,4,2,3,4,3,1
"51467",4,4,4,4,5,4,4,3,4,4,3,3
"51468",4,3,4,4,5,4,4,3,4,4,3,3
"51469",4,4,3,2,4,3,2,3,4,3,3,2
"51470",4,3,3,3,3,3,4,3,3,3,4,4
"51471",5,4,2,2,5,4,2,3,3,4,2,2
"51472",4,3,3,3,4,3,3,3,4,3,3,3
"51473",3,3,4,3,3,4,4,3,4,4,3,4
"51474",4,4,4,4,4,3,4,4,4,3,3,4
"51475",4,4,4,3,4,NA,4,4,4,4,4,3
"51476",4,4,4,3,4,4,3,4,4,4,3,2
"51477",5,4,5,5,5,5,5,5,5,5,2,3
"51478",4,2,3,3,4,2,4,3,4,2,2,3
"51479",4,4,4,4,4,4,4,4,4,4,3,3
"51480",5,5,5,4,4,4,5,5,5,4,4,4
"51481",4,3,3,3,4,4,3,3,4,4,4,3
"51482",5,4,3,4,5,4,4,4,4,4,4,4
"51483",4,2,3,2,3,4,2,4,3,3,3,4
"51484",4,3,4,3,4,4,4,3,4,3,3,2
"51485",3,3,4,3,4,3,2,3,3,3,5,4
"51486",3,1,1,1,1,2,1,3,1,1,2,4
"51487",4,4,5,3,4,3,5,4,4,3,4,3
"51488",4,3,4,4,5,5,5,5,5,5,3,3
"51489",4,3,3,3,3,3,3,3,4,3,3,3
"51490",4,2,3,2,3,2,3,1,2,2,2,2
"51491",4,3,3,4,5,4,4,2,4,4,2,3
"51492",4,3,3,3,4,3,4,2,4,4,3,2
"51493",4,3,3,3,3,3,3,3,4,3,4,3
"51494",4,4,3,3,4,3,4,3,4,4,1,3
"51495",4,4,4,4,4,3,4,3,4,4,3,2
"51496",4,3,4,2,4,4,4,3,4,4,4,3
"51497",4,3,3,3,4,3,3,4,4,3,3,3
"51498",4,3,4,3,4,3,4,2,3,3,4,3
"51499",4,4,3,1,4,3,4,4,4,4,3,3
"51500",2,1,1,3,1,1,1,1,3,1,1,4
"51501",4,3,4,4,4,4,4,5,5,5,4,4
"51502",4,4,3,2,4,3,4,4,4,4,3,3
"51503",3,2,1,3,4,3,4,5,5,4,3,1
"51504",5,5,4,4,5,5,4,4,4,4,4,4
"51505",3,3,3,3,4,3,3,3,4,3,3,3
"51506",3,3,3,3,4,3,3,3,3,3,3,3
"51507",4,4,3,3,5,3,4,3,4,4,3,2
"51508",3,4,4,4,4,4,4,3,4,3,3,2
"51509",4,3,3,2,4,3,3,2,4,4,2,1
"51510",4,3,2,2,3,4,3,4,4,3,4,2
"51511",4,3,4,4,5,4,3,4,4,4,4,3
"51512",3,3,3,3,4,4,3,3,4,3,3,3
"51513",4,4,4,3,4,5,5,4,4,4,3,3
"51514",4,4,4,4,4,4,4,4,4,4,4,4
"51515",3,3,3,3,3,3,3,3,3,3,3,3
"51516",4,4,4,3,5,4,5,4,4,4,3,4
"51517",4,3,4,2,4,3,4,3,4,4,3,3
"51518",5,5,5,4,5,5,5,4,5,5,4,4
"51519",4,4,4,5,4,4,5,4,4,5,3,3
"51520",4,3,3,4,4,3,4,3,4,4,3,4
"51521",5,4,4,2,5,4,4,4,4,4,2,2
"51522",5,4,3,4,5,3,4,4,4,3,3,5
"51523",5,4,5,5,5,4,4,3,5,4,3,3
"51524",4,4,3,3,4,3,3,3,3,3,2,2
"51525",3,4,4,3,4,4,2,3,4,4,4,4
"51526",4,4,4,4,5,3,4,4,4,4,3,3
"51527",4,4,4,4,4,4,4,3,4,3,3,4
"51528",4,4,5,3,4,4,5,5,5,4,4,4
"51529",4,4,4,4,4,4,4,4,4,4,3,3
"51530",5,3,4,5,3,3,3,3,5,3,4,3
"51531",4,4,3,3,4,4,4,3,4,4,3,3
"51532",4,4,4,2,4,3,4,3,4,4,3,2
"51533",4,4,5,4,4,4,4,5,4,5,4,3
"51534",4,3,4,4,4,3,4,3,4,4,3,3
"51535",4,2,4,4,4,4,4,4,4,4,4,2
"51536",2,2,3,2,2,3,3,3,3,2,3,2
"51537",3,2,2,2,3,3,2,2,3,3,3,3
"51538",5,4,3,4,4,3,3,4,4,4,3,2
"51539",3,2,4,3,4,2,4,2,4,3,2,2
"51540",4,4,4,5,4,5,4,5,5,4,5,4
"51541",5,4,4,4,5,4,4,5,5,4,3,4
"51542",4,3,4,3,4,3,4,3,4,5,2,2
"51543",3,3,4,3,4,3,4,3,4,3,4,3
"51544",4,3,3,3,4,4,4,3,2,4,3,3
"51545",4,4,4,3,4,3,4,4,4,4,4,3
"51546",4,3,3,3,4,3,3,4,3,4,3,2
"51547",4,4,4,4,4,4,4,5,4,4,5,4
"51548",4,4,4,4,4,4,4,4,4,4,3,4
"51549",4,4,4,4,4,3,3,4,4,3,4,4
"51550",4,4,4,4,5,5,5,5,5,5,5,5
"51551",4,3,4,4,4,3,4,3,4,4,4,4
"51552",4,4,4,5,4,5,5,3,4,3,3,5
"51553",5,2,2,1,5,3,2,3,4,3,2,5
"51554",4,4,3,3,4,3,4,3,4,4,4,4
"51555",4,4,4,4,4,4,4,4,4,4,4,4
"51556",4,3,4,3,4,3,3,3,3,3,3,3
"51557",4,4,5,5,4,4,3,3,3,4,5,5
"51558",3,3,3,3,3,3,3,3,4,3,3,3
"51559",5,5,1,5,5,5,5,5,5,5,5,5
"51560",5,5,5,4,5,5,5,3,5,5,3,5
"51561",2,1,2,2,4,1,3,1,2,2,3,2
"51562",4,4,3,2,4,3,3,4,4,4,3,3
"51563",3,2,3,4,3,3,4,3,2,3,2,2
"51564",3,2,4,2,4,2,4,4,4,2,3,5
"51565",5,5,4,4,5,4,5,4,5,5,2,2
"51566",4,4,3,2,4,3,3,3,4,3,2,2
"51567",5,4,3,4,5,3,4,2,4,4,3,2
"51568",3,2,1,1,2,3,1,2,4,3,3,2
"51569",4,3,3,2,5,3,3,3,4,3,2,2
"51570",2,1,1,1,2,1,1,1,3,1,1,1
"51571",3,2,2,4,4,3,2,4,4,4,2,2
"51572",4,4,4,3,5,3,4,3,3,3,4,2
"51573",4,4,2,3,4,4,5,4,4,4,4,2
"51574",4,4,3,2,4,3,4,2,3,2,2,2
"51575",3,3,3,2,4,3,4,3,4,4,4,2
"51576",3,3,2,2,3,3,2,3,4,2,2,2
"51577",3,3,3,3,3,3,3,3,4,3,3,3
"51578",4,3,4,4,5,5,4,4,5,4,3,3
"51579",2,2,2,2,2,2,3,3,3,4,2,3
"51580",1,1,1,1,2,2,1,1,2,1,1,1
"51581",5,4,4,5,5,4,4,4,5,4,4,4
"51582",4,4,3,2,5,3,2,3,3,4,4,3
"51583",5,4,4,4,5,4,4,4,5,4,2,2
"51584",4,3,3,2,4,4,3,4,3,3,2,2
"51585",4,4,3,3,4,2,4,3,4,3,3,2
"51586",4,3,5,3,5,2,4,4,5,4,3,2
"51587",5,3,2,3,3,3,3,2,4,4,5,2
"51588",5,5,4,4,4,4,4,4,5,5,5,4
"51589",4,4,4,4,4,4,5,4,4,4,4,4
"51590",4,3,3,4,3,3,4,3,4,4,3,3
"51591",5,4,4,3,5,4,5,3,5,4,4,3
"51592",4,3,4,4,4,3,4,2,4,3,3,3
"51593",2,2,2,1,4,1,2,2,3,3,3,3
"51594",4,3,3,4,4,3,3,4,4,4,3,2
"51595",4,4,2,2,4,2,4,2,4,3,2,2
"51596",3,2,4,2,4,2,3,2,3,3,2,2
"51597",4,4,3,2,5,4,3,3,4,3,4,4
"51598",4,4,3,4,3,3,4,3,4,4,3,2
"51599",4,4,5,4,5,3,5,2,5,3,2,2
"51600",4,4,4,4,4,3,4,4,4,4,3,4
"51601",4,4,3,4,4,4,5,3,4,5,4,4
"51602",4,3,3,1,4,3,3,3,3,3,3,3
"51603",4,3,3,2,3,3,2,3,4,2,3,2
"51604",4,3,4,3,5,4,4,4,4,4,2,2
"51605",4,4,3,3,4,3,4,3,4,4,3,4
"51606",4,4,3,4,5,3,4,4,4,4,4,2
"51607",4,3,4,3,4,2,4,3,4,4,2,2
"51608",4,4,2,1,3,2,2,1,2,2,3,2
"51609",5,4,4,5,4,4,3,3,5,4,4,3
"51610",4,4,4,4,5,4,4,4,4,4,4,4
"51611",3,4,4,2,4,3,4,4,4,3,4,3
"51612",3,3,4,3,4,3,3,3,3,2,3,3
"51613",4,4,3,4,4,4,3,3,3,4,4,3
"51614",4,3,3,3,4,3,4,3,3,3,3,3
"51615",5,5,5,2,4,3,4,4,3,5,2,2
"51616",3,3,3,3,3,3,3,3,3,3,3,3
"51617",5,5,5,5,3,4,4,5,1,2,2,2
"51618",4,4,3,3,4,3,4,3,4,4,3,3
"51619",4,4,3,4,4,4,3,4,4,4,3,3
"51620",4,3,3,2,4,3,3,4,4,3,3,2
"51621",4,3,5,4,4,4,3,3,3,1,5,3
"51622",3,3,2,2,4,3,3,3,3,3,2,3
"51623",1,1,1,1,1,1,1,1,1,1,1,1
"51624",1,1,1,1,1,1,1,1,3,3,3,3
"51625",3,4,4,2,4,4,4,4,3,4,4,2
"51626",5,3,3,1,5,3,5,2,4,4,2,2
"51627",4,4,3,3,4,2,3,4,3,2,2,2
"51628",4,4,4,3,4,3,3,3,4,3,3,2
"51629",4,4,5,4,4,2,3,2,4,3,3,3
"51630",2,4,1,1,4,2,1,5,1,1,3,3
"51631",3,4,3,4,4,4,4,4,5,4,2,4
"51632",4,4,3,3,5,4,3,4,5,3,3,4
"51633",4,4,4,3,4,4,4,3,4,4,3,4
"51634",5,4,3,2,5,5,5,5,5,4,4,1
"51635",4,4,4,3,4,4,4,3,4,3,3,3
"51636",4,4,4,3,4,4,4,5,4,5,3,2
"51637",4,3,4,3,5,4,4,2,5,4,2,2
"51638",4,3,4,2,4,3,4,4,4,4,4,3
"51639",4,4,4,4,4,4,4,4,4,4,4,3
"51640",5,5,3,3,5,5,3,4,4,5,3,3
"51641",5,3,4,3,5,4,4,4,4,4,4,4
"51642",4,3,4,4,4,4,4,4,3,4,4,4
"51643",4,4,4,2,5,3,4,2,4,4,4,2
"51644",4,4,4,3,4,4,4,3,4,4,3,3
"51645",5,4,4,5,5,4,4,4,5,4,2,2
"51646",4,4,4,4,4,3,4,4,5,4,4,4
"51647",4,4,5,3,5,3,3,3,5,4,1,1
"51648",4,3,2,3,3,3,3,3,4,3,3,3
"51649",4,4,3,3,4,3,4,3,4,4,3,3
"51650",5,4,4,3,4,4,4,3,5,4,4,3
"51651",4,4,3,3,4,4,3,4,4,4,2,3
"51652",5,4,4,4,4,4,4,4,4,4,4,4
"51653",4,4,4,4,5,5,4,4,4,4,2,2
"51654",4,4,4,4,4,3,4,4,4,4,3,3
"51655",4,3,3,3,4,4,3,3,4,3,3,3
"51656",5,5,5,4,5,5,5,3,5,4,4,3
"51657",4,4,3,2,3,2,2,2,4,3,4,2
"51658",5,5,5,5,5,5,5,5,5,5,5,5
"51659",4,3,4,3,4,3,4,3,4,4,3,3
"51660",5,5,5,5,5,5,5,5,5,5,5,3
"51661",4,4,4,2,4,4,4,4,5,4,4,4
"51662",4,4,2,5,5,5,4,4,5,4,4,4
"51663",3,3,4,2,3,3,4,3,4,4,3,3
"51664",4,4,2,2,5,2,2,3,5,2,2,2
"51665",4,3,3,4,4,4,5,4,5,4,3,4
"51666",4,5,4,3,4,2,4,4,5,4,3,3
"51667",3,3,4,3,4,5,3,4,5,3,2,3
"51668",3,3,2,2,5,3,3,2,3,3,3,4
"51669",4,3,3,3,4,3,4,3,4,3,3,3
"51670",4,4,4,4,5,4,4,5,4,4,3,2
"51671",4,4,3,2,3,3,4,3,4,4,3,2
"51672",4,4,4,3,5,4,4,4,5,4,3,3
"51673",3,2,2,2,3,3,3,2,2,2,2,2
"51674",4,5,4,4,5,4,4,4,5,4,4,3
"51675",4,4,3,3,4,4,3,4,4,4,3,3
"51676",5,2,4,3,5,3,4,2,4,2,3,3
"51677",3,3,3,3,3,3,3,2,4,3,4,3
"51678",4,4,3,3,4,4,3,3,4,4,4,3
"51679",5,4,3,4,5,3,5,5,5,5,3,3
"51680",3,4,4,4,4,3,3,4,3,4,4,4
"51681",5,4,4,4,5,4,4,5,5,5,4,4
"51682",4,4,4,5,5,4,5,3,5,3,4,3
"51683",4,3,4,2,4,2,3,2,4,3,3,2
"51684",2,2,2,1,1,3,2,5,3,3,3,2
"51685",1,1,1,1,1,1,1,1,1,1,1,1
"51686",4,4,4,4,5,4,4,3,4,4,2,2
"51687",4,3,4,3,4,4,4,4,4,4,4,4
"51688",4,3,3,4,5,3,4,4,4,4,2,2
"51689",3,2,3,4,3,3,4,2,4,4,2,2
"51690",5,4,4,5,5,3,5,4,5,4,4,3
"51691",4,4,3,3,4,3,3,3,4,4,3,3
"51692",4,3,4,4,4,4,4,4,4,3,3,3
"51693",4,4,4,4,4,4,4,4,4,4,4,4
"51694",3,3,3,3,4,3,3,3,3,3,3,3
"51695",4,4,3,3,4,3,4,3,5,4,3,2
"51696",4,3,4,4,4,3,4,3,4,3,4,3
"51697",4,4,4,2,4,2,3,2,4,3,3,1
"51698",5,4,4,4,5,4,5,5,4,4,4,4
"51699",5,5,5,3,5,5,5,4,5,5,4,3
"51700",4,5,4,4,4,4,5,3,3,4,3,4
"51701",4,4,4,3,4,4,4,4,4,4,3,4
"51702",4,3,3,4,4,4,3,4,4,4,3,4
"51703",3,3,2,3,3,3,3,2,3,3,2,2
"51704",4,4,4,3,5,4,4,3,5,4,4,4
"51705",4,4,4,4,4,4,4,4,4,4,4,4
"51706",4,3,3,3,3,3,3,3,3,4,4,3
"51707",3,4,3,4,4,3,4,3,4,3,3,4
"51708",3,2,3,2,3,3,3,2,3,3,2,2
"51709",4,4,4,4,4,4,4,2,3,3,4,4
"51710",3,4,3,4,5,4,2,4,4,3,4,3
